frame,time,cx,cy,w,h,area,mean_r,mean_g,mean_b
76,36.5025,276.4,224.17,17,12,103,20.7,110.0,15.3
76,36.5025,241.67,220.17,2,4,6,63.5,134.3,41.0
76,36.5025,318.2,227.1,3,5,10,8.7,132.6,11.1
76,36.5025,269.5,228.0,2,3,6,73.0,148.5,70.3
77,36.5359,87.5,86.5,4,2,8,173.0,116.0,250.0
77,36.5359,103.5,86.5,4,2,8,173.8,116.8,250.8
77,36.5359,183.5,86.5,4,2,8,172.0,115.5,246.0
77,36.5359,210.5,86.5,38,2,76,172.1,115.2,249.3
77,36.5359,273.5,86.5,4,2,8,171.2,114.2,254.1
77,36.5359,280.5,86.5,6,2,12,164.0,116.3,252.0
77,36.5359,288.5,86.5,6,2,12,171.8,114.1,250.8
77,36.5359,273.67,152.0,4,3,6,129.7,82.2,171.3
77,36.5359,244.5,162.81,10,6,52,170.1,115.8,248.7
77,36.5359,167.26,186.38,19,10,102,143.5,105.2,143.4
77,36.5359,155.88,187.75,4,4,8,145.2,90.6,193.0
77,36.5359,309.03,199.85,21,3,39,153.6,149.7,207.7
77,36.5359,292.31,200.15,11,2,13,144.7,149.7,200.2
77,36.5359,258.5,214.5,10,2,20,163.9,185.6,196.3
77,36.5359,1.11,219.68,4,7,19,62.6,129.4,111.5
77,36.5359,160.0,217.17,3,3,6,66.7,142.3,125.3
77,36.5359,246.23,217.92,6,5,13,68.8,136.7,120.4
77,36.5359,143.43,220.13,13,7,60,39.3,134.7,60.9
77,36.5359,167.14,219.21,9,7,29,51.3,132.6,86.4
77,36.5359,240.11,219.89,5,6,18,71.3,137.7,97.1
77,36.5359,75.23,220.23,6,5,13,68.5,144.3,106.2
77,36.5359,156.25,220.81,5,6,16,52.4,140.3,73.6
77,36.5359,250.83,219.67,2,5,6,56.3,138.8,79.2
77,36.5359,260.5,219.3,6,4,10,78.7,144.3,107.7
77,36.5359,64.05,222.52,16,8,73,123.6,115.3,110.9
77,36.5359,97.36,220.91,4,3,11,70.4,131.0,88.6
78,36.5692,87.5,86.5,4,2,8,173.0,116.0,250.0
78,36.5692,103.5,86.5,4,2,8,173.8,116.8,250.8
78,36.5692,183.5,86.5,4,2,8,172.0,115.5,246.0
78,36.5692,210.5,86.5,38,2,76,172.1,115.2,249.3
78,36.5692,273.5,86.5,4,2,8,171.2,114.2,254.1
78,36.5692,280.5,86.5,6,2,12,164.0,116.3,252.0
78,36.5692,288.5,86.5,6,2,12,171.8,114.1,250.8
78,36.5692,273.67,152.0,4,3,6,129.7,82.2,171.3
78,36.5692,244.5,162.81,10,6,52,170.1,115.8,248.7
78,36.5692,167.24,186.05,19,9,102,148.7,108.4,147.1
78,36.5692,155.6,188.2,4,5,10,154.0,99.1,204.2
78,36.5692,236.5,201.0,6,1,6,154.7,145.0,214.0
78,36.5692,15.51,217.66,12,12,53,87.6,130.8,147.5
78,36.5692,6.2,220.3,7,10,46,85.2,131.3,145.9
78,36.5692,0.71,218.71,3,4,7,96.1,138.9,171.6
78,36.5692,21.67,218.33,4,3,9,80.4,132.3,150.0
78,36.5692,233.84,219.95,7,6,19,90.2,149.3,139.8
78,36.5692,243.33,219.0,5,3,9,84.1,143.2,121.2
78,36.5692,159.44,221.84,8,5,25,46.9,132.3,78.0
78,36.5692,169.87,222.8,5,6,15,42.4,129.7,64.1
78,36.5692,149.9,223.2,5,3,10,46.4,137.9,62.8
78,36.5692,219.78,223.44,6,3,9,54.7,137.4,62.2
78,36.5692,240.17,224.58,5,4,12,52.2,121.7,38.8
79,36.6026,87.5,86.5,4,2,8,173.0,116.0,250.0
79,36.6026,103.5,86.5,4,2,8,173.8,116.8,250.8
79,36.6026,183.5,86.5,4,2,8,172.0,115.5,246.0
79,36.6026,210.5,86.5,38,2,76,172.1,115.2,249.3
79,36.6026,273.5,86.5,4,2,8,171.2,114.2,254.1
79,36.6026,280.5,86.5,6,2,12,164.0,116.3,252.0
79,36.6026,288.5,86.5,6,2,12,171.8,114.2,250.2
79,36.6026,244.5,162.81,10,6,52,170.1,115.8,248.7
79,36.6026,167.43,185.24,19,9,98,147.4,108.4,140.6
79,36.6026,304.44,204.42,32,4,64,150.3,147.9,208.4
79,36.6026,200.39,220.26,41,17,307,137.6,165.3,181.9
79,36.6026,283.19,222.66,43,14,348,110.5,155.4,154.7
79,36.6026,6.83,221.91,12,12,75,87.6,132.5,144.5
79,36.6026,176.5,220.69,7,5,16,88.8,130.1,138.8
79,36.6026,168.17,224.97,11,9,36,64.1,137.5,98.2
79,36.6026,314.36,224.29,10,7,45,98.4,136.3,157.6
79,36.6026,126.11,225.81,11,7,57,37.4,132.8,63.4
79,36.6026,149.61,225.22,7,7,23,49.8,135.4,78.9
79,36.6026,236.0,225.44,9,8,27,71.1,132.1,64.4
79,36.6026,139.26,225.42,6,6,19,49.1,140.5,79.6
79,36.6026,158.22,225.83,5,6,18,48.4,132.2,79.6
79,36.6026,179.65,226.19,16,6,54,42.9,135.3,67.1
79,36.6026,231.71,223.86,3,3,7,73.9,134.7,111.7
79,36.6026,48.05,226.11,5,5,19,61.2,137.6,85.9
79,36.6026,305.67,225.17,2,4,6,88.2,141.8,151.8
79,36.6026,68.75,226.5,5,3,8,72.0,139.8,89.8
80,36.636,87.5,86.5,4,2,8,173.0,116.0,250.0
80,36.636,103.5,86.5,4,2,8,173.8,116.8,250.8
80,36.636,183.5,86.5,4,2,8,172.0,115.5,246.0
80,36.636,210.5,86.5,38,2,76,172.1,115.2,249.3
80,36.636,273.5,86.5,4,2,8,171.2,114.2,254.1
80,36.636,280.5,86.5,6,2,12,164.0,116.3,252.0
80,36.636,288.5,86.5,6,2,12,171.8,114.1,250.8
80,36.636,258.58,149.75,6,4,12,153.4,116.2,187.7
80,36.636,244.5,162.81,10,6,52,170.1,115.8,248.7
80,36.636,167.43,185.24,19,9,98,147.4,108.4,140.6
80,36.636,303.5,206.53,32,3,64,150.4,147.2,208.5
80,36.636,278.0,208.5,3,2,6,164.7,147.0,199.3
80,36.636,2.83,222.2,9,11,35,99.1,132.3,162.7
80,36.636,279.0,223.8,38,12,251,122.6,157.9,177.6
80,36.636,209.33,222.67,7,3,12,87.6,135.3,103.1
80,36.636,315.42,225.56,9,8,59,90.6,135.2,153.6
80,36.636,162.15,226.54,7,7,26,61.0,137.0,96.6
80,36.636,255.43,224.71,4,4,7,133.4,201.7,95.7
80,36.636,4.86,224.71,3,3,7,69.7,125.4,126.7
80,36.636,231.69,226.5,10,6,32,79.7,135.7,78.3
80,36.636,307.5,226.0,4,6,14,106.1,141.6,176.2
80,36.636,119.34,227.3,12,5,47,37.0,137.0,64.6
80,36.636,142.52,226.74,9,5,27,48.5,132.7,85.2
80,36.636,152.27,227.67,7,5,15,42.9,132.2,69.5
80,36.636,40.6,228.27,7,3,15,57.1,134.9,93.4
80,36.636,132.5,228.25,4,3,8,45.8,139.5,67.9
80,36.636,252.5,228.67,4,2,6,94.8,160.5,75.2
81,36.6693,87.5,86.5,4,2,8,173.0,116.0,250.0
81,36.6693,103.5,86.5,4,2,8,173.8,116.8,250.8
81,36.6693,183.5,86.5,4,2,8,172.0,115.5,246.0
81,36.6693,210.5,86.5,38,2,76,172.1,115.2,249.3
81,36.6693,273.5,86.5,4,2,8,171.2,114.2,254.1
81,36.6693,280.5,86.5,6,2,12,164.0,116.3,252.0
81,36.6693,288.5,86.5,6,2,12,171.8,114.1,250.8
81,36.6693,257.5,144.5,4,2,8,159.0,118.0,254.5
81,36.6693,277.0,148.71,3,4,7,209.4,154.6,250.7
81,36.6693,257.0,148.89,4,4,9,147.6,106.1,198.3
81,36.6693,244.5,162.81,10,6,52,170.1,115.8,248.7
81,36.6693,167.33,183.21,19,9,97,147.4,108.8,139.7
81,36.6693,302.14,207.06,32,4,84,150.2,147.3,208.5
81,36.6693,5.0,207.53,12,3,19,151.5,147.7,208.5
81,36.6693,108.0,207.0,7,1,7,155.7,145.4,214.9
81,36.6693,278.0,208.5,3,2,6,164.7,146.3,207.3
81,36.6693,182.08,223.26,44,13,296,127.8,159.5,171.2
81,36.6693,275.41,224.11,41,11,186,139.1,167.7,196.7
81,36.6693,49.55,221.27,5,4,11,157.4,187.5,198.1
81,36.6693,200.43,223.71,3,5,7,81.3,139.7,86.6
81,36.6693,306.17,226.3,30,8,118,92.8,130.7,135.9
81,36.6693,227.39,226.54,9,7,28,89.2,141.3,84.5
81,36.6693,151.3,227.2,7,6,20,66.5,138.8,103.0
81,36.6693,157.17,224.33,4,2,6,99.7,134.3,154.7
81,36.6693,14.39,227.33,8,5,18,78.7,136.4,130.3
81,36.6693,174.4,227.4,4,5,10,66.4,133.3,120.2
81,36.6693,221.23,226.46,4,5,13,99.4,157.3,102.3
81,36.6693,109.07,227.81,10,4,27,30.9,137.8,62.9
81,36.6693,131.3,227.6,8,4,20,48.2,129.3,91.5
81,36.6693,141.0,227.25,3,4,8,62.6,136.9,97.1
81,36.6693,250.25,227.5,3,4,8,85.9,143.1,57.5
81,36.6693,28.91,228.36,6,3,11,60.3,130.7,108.5
81,36.6693,120.67,228.33,3,3,6,53.7,145.0,87.0
82,36.7027,87.5,86.5,4,2,8,173.0,116.0,250.0
82,36.7027,103.5,86.5,4,2,8,173.8,116.8,250.8
82,36.7027,183.5,86.5,4,2,8,172.0,115.5,246.0
82,36.7027,210.5,86.5,38,2,76,172.1,115.2,249.3
82,36.7027,273.5,86.5,4,2,8,171.2,114.2,254.1
82,36.7027,280.5,86.5,6,2,12,164.0,116.3,252.0
82,36.7027,288.5,86.5,6,2,12,171.8,114.1,250.8
82,36.7027,257.5,142.5,4,2,8,161.5,117.5,254.5
82,36.7027,277.0,146.71,3,4,7,209.4,154.6,250.7
82,36.7027,244.5,162.81,10,6,52,170.1,115.8,248.7
82,36.7027,167.06,180.91,18,9,93,144.9,106.8,138.1
82,36.7027,319.0,195.5,1,8,8,175.0,120.2,245.0
82,36.7027,302.14,206.64,30,3,66,151.1,147.2,209.5
82,36.7027,4.92,207.15,11,2,13,153.0,146.5,210.8
82,36.7027,277.71,208.43,4,2,7,164.9,146.1,206.6
82,36.7027,70.82,223.06,45,16,435,121.5,141.1,165.2
82,36.7027,174.03,222.93,42,14,259,126.6,158.5,165.0
82,36.7027,277.26,225.06,33,10,160,131.8,164.2,191.5
82,36.7027,308.27,225.38,24,10,138,96.5,131.4,157.2
82,36.7027,220.24,225.0,6,5,17,85.9,144.8,74.5
82,36.7027,216.36,226.82,4,6,11,73.2,129.5,60.8
82,36.7027,144.12,227.56,6,5,16,59.8,139.8,86.6
82,36.7027,167.0,227.0,7,5,19,78.9,142.1,138.4
82,36.7027,187.5,226.5,4,4,8,64.5,130.1,43.1
82,36.7027,245.17,226.92,4,5,12,75.8,136.2,53.9
82,36.7027,101.56,227.84,12,4,32,34.3,139.8,65.9
82,36.7027,124.3,227.6,8,4,20,48.4,129.2,90.7
82,36.7027,134.5,227.5,2,4,8,59.5,136.0,90.5
82,36.7027,22.38,228.46,7,3,13,66.1,136.5,114.1
82,36.7027,114.0,228.43,4,3,7,55.4,146.0,88.9
82,36.7027,277.5,228.0,2,3,6,88.0,128.0,136.0
83,36.7361,87.5,86.5,4,2,8,173.0,116.0,250.0
83,36.7361,103.5,86.5,4,2,8,173.8,116.8,250.8
83,36.7361,183.5,86.5,4,2,8,172.0,115.5,246.0
83,36.7361,210.5,86.5,38,2,76,172.1,115.2,249.3
83,36.7361,273.5,86.5,4,2,8,171.2,114.2,254.1
83,36.7361,280.5,86.5,6,2,12,164.0,116.3,252.0
83,36.7361,288.5,86.5,6,2,12,171.8,114.1,250.8
83,36.7361,267.92,141.26,19,9,77,144.3,92.5,139.3
83,36.7361,257.5,138.5,4,2,8,164.5,117.0,252.0
83,36.7361,257.38,143.38,4,4,8,156.0,109.1,206.4
83,36.7361,244.5,162.81,10,6,52,170.1,115.8,248.7
83,36.7361,166.8,177.44,17,8,90,145.7,104.7,139.7
83,36.7361,153.58,179.83,4,5,12,184.3,127.0,250.1
83,36.7361,160.5,183.5,2,4,8,174.8,120.2,245.8
83,36.7361,310.43,195.71,2,8,14,127.6,136.9,239.0
83,36.7361,303.38,206.61,32,3,69,151.5,146.8,209.2
83,36.7361,278.0,208.5,3,2,6,164.7,146.3,207.3
83,36.7361,304.7,225.13,35,10,185,93.8,133.0,148.3
83,36.7361,273.67,225.51,14,8,67,136.2,167.5,192.3
83,36.7361,105.71,227.41,7,5,17,57.6,142.5,106.9
83,36.7361,133.81,227.56,6,5,16,58.6,139.6,98.0
83,36.7361,206.0,225.83,3,3,6,83.3,135.0,144.3
83,36.7361,114.35,227.53,8,4,17,43.6,127.1,85.4
83,36.7361,123.5,227.5,2,4,8,58.2,137.2,89.8
83,36.7361,144.45,228.3,10,4,20,46.5,140.8,75.0
83,36.7361,157.5,227.5,2,4,8,67.9,135.6,126.1
83,36.7361,209.33,227.67,3,4,9,62.3,129.9,132.1
83,36.7361,216.33,227.17,3,4,6,67.5,133.8,141.2
83,36.7361,30.23,228.15,6,3,13,69.7,140.0,107.5
84,36.7694,87.5,86.5,4,2,8,173.0,116.0,250.0
84,36.7694,103.5,86.5,4,2,8,173.8,116.8,250.8
84,36.7694,183.5,86.5,4,2,8,172.0,115.5,246.0
84,36.7694,210.5,86.5,38,2,76,172.1,115.2,249.3
84,36.7694,273.5,86.5,4,2,8,171.2,114.2,254.1
84,36.7694,280.5,86.5,6,2,12,164.0,116.3,252.0
84,36.7694,288.5,86.5,6,2,12,171.8,114.1,250.8
84,36.7694,266.78,139.48,16,8,83,136.9,91.7,127.1
84,36.7694,244.5,162.81,10,6,52,170.1,115.8,248.7
84,36.7694,166.9,175.27,19,8,93,145.1,106.6,142.4
84,36.7694,155.56,177.11,4,4,9,154.2,99.1,199.4
84,36.7694,159.5,180.5,4,2,8,175.9,118.9,250.9
84,36.7694,306.22,194.09,8,8,23,127.4,139.6,240.5
84,36.7694,317.22,193.56,5,2,9,157.4,223.8,254.9
84,36.7694,303.32,206.61,32,3,59,151.3,146.4,209.1
84,36.7694,278.0,208.5,3,2,6,164.7,146.3,207.3
84,36.7694,301.92,225.12,41,11,237,92.0,132.9,151.5
84,36.7694,196.67,224.17,5,2,6,171.5,203.5,216.2
84,36.7694,187.2,227.32,8,5,25,80.2,133.9,150.0
84,36.7694,84.68,227.77,11,4,31,34.7,139.5,66.3
84,36.7694,107.42,227.47,9,4,19,45.2,128.7,89.5
84,36.7694,116.5,227.5,2,4,8,65.0,137.5,97.5
84,36.7694,138.21,227.89,10,4,28,46.5,140.2,75.8
84,36.7694,125.9,228.3,5,3,10,55.0,139.2,87.5
84,36.7694,150.27,228.0,5,3,11,63.2,139.9,109.7
85,36.8028,87.5,86.5,4,2,8,173.0,116.0,250.0
85,36.8028,103.5,86.5,4,2,8,173.8,116.8,250.8
85,36.8028,183.5,86.5,4,2,8,172.0,115.5,246.0
85,36.8028,210.5,86.5,38,2,76,172.1,115.2,249.3
85,36.8028,273.5,86.5,4,2,8,171.2,114.2,254.1
85,36.8028,280.5,86.5,6,2,12,164.0,116.3,252.0
85,36.8028,288.5,86.5,6,2,12,171.8,114.1,250.8
85,36.8028,266.76,137.39,16,8,83,136.8,92.3,128.1
85,36.8028,261.22,142.56,5,2,9,170.8,117.4,245.6
85,36.8028,244.5,162.81,10,6,52,170.1,115.8,248.7
85,36.8028,167.35,173.25,19,9,96,147.1,107.7,139.4
85,36.8028,155.62,174.88,4,3,8,149.2,94.2,193.1
85,36.8028,159.67,178.67,4,3,9,173.8,119.4,247.4
85,36.8028,306.1,187.8,4,4,10,172.0,115.2,246.4
85,36.8028,314.67,191.88,12,7,58,161.4,202.6,244.9
85,36.8028,300.33,192.5,10,2,18,133.9,139.0,243.6
85,36.8028,296.5,197.5,2,4,8,123.9,138.4,239.4
85,36.8028,66.83,201.83,8,4,24,162.4,123.4,252.7
85,36.8028,317.5,202.5,4,2,8,133.1,132.6,217.1
85,36.8028,303.5,206.92,31,4,60,151.3,146.7,207.7
85,36.8028,278.0,208.5,3,2,6,164.7,146.3,207.3
85,36.8028,11.9,221.21,29,14,216,162.5,179.6,209.2
85,36.8028,119.83,227.39,6,6,18,61.3,140.3,98.1
85,36.8028,313.74,226.96,13,6,50,46.4,121.1,84.2
85,36.8028,130.46,227.68,10,5,28,57.5,140.3,94.0
85,36.8028,204.71,227.33,9,5,24,63.6,128.9,131.5
85,36.8028,99.89,227.44,8,4,18,45.3,128.1,91.5
85,36.8028,109.5,227.5,2,4,8,58.0,137.5,90.2
85,36.8028,196.12,227.24,6,4,17,79.2,140.2,150.2
85,36.8028,211.5,227.0,2,3,6,64.0,136.7,145.7
86,36.8362,87.5,86.5,4,2,8,173.0,116.0,250.0
86,36.8362,103.5,86.5,4,2,8,173.8,116.8,250.8
86,36.8362,183.5,86.5,4,2,8,172.0,115.5,246.0
86,36.8362,210.5,86.5,38,2,76,172.1,115.2,249.3
86,36.8362,273.5,86.5,4,2,8,171.2,114.2,254.1
86,36.8362,280.5,86.5,6,2,12,164.0,116.3,252.0
86,36.8362,288.5,86.5,6,2,12,171.8,114.1,250.8
86,36.8362,266.45,133.43,14,8,80,140.1,93.4,124.7
86,36.8362,257.12,135.38,3,4,8,135.1,88.6,174.5
86,36.8362,277.0,135.71,3,4,7,209.4,154.1,252.7
86,36.8362,260.21,139.93,6,6,28,171.8,116.8,245.3
86,36.8362,244.5,162.81,10,6,52,170.1,115.8,248.7
86,36.8362,167.39,169.63,20,8,102,147.8,107.4,146.8
86,36.8362,155.78,171.44,4,4,9,148.6,93.6,192.1
86,36.8362,310.34,191.25,23,11,146,169.5,215.7,242.3
86,36.8362,292.14,187.37,10,4,35,175.0,114.5,246.9
86,36.8362,287.4,194.43,9,8,30,128.5,138.3,241.3
86,36.8362,307.5,202.5,4,2,8,132.9,131.4,217.9
86,36.8362,316.5,202.5,6,2,12,101.6,135.6,219.2
86,36.8362,304.35,206.7,32,3,54,145.6,146.9,209.5
86,36.8362,278.0,208.5,3,2,6,164.7,146.3,207.3
86,36.8362,7.65,221.05,21,10,122,167.0,185.8,214.5
86,36.8362,300.78,224.37,44,12,328,105.0,135.5,171.2
86,36.8362,269.91,226.36,10,6,33,98.5,141.0,161.2
86,36.8362,65.69,227.66,12,5,32,38.3,137.9,68.9
86,36.8362,82.0,226.29,3,3,7,45.1,139.6,117.0
86,36.8362,108.29,227.5,5,5,14,51.4,137.4,87.6
86,36.8362,185.93,227.0,13,5,28,68.4,131.9,132.6
86,36.8362,196.18,226.73,5,4,11,59.9,137.1,116.2
86,36.8362,200.33,226.83,2,4,6,64.8,131.2,146.5
86,36.8362,89.41,227.59,8,4,17,38.2,132.8,76.9
86,36.8362,98.57,227.71,2,4,7,43.3,131.9,91.0
86,36.8362,120.21,227.89,10,4,28,46.3,140.3,75.6
86,36.8362,252.19,227.67,9,4,21,92.0,135.9,162.6
86,36.8362,261.91,227.64,3,4,11,96.4,131.9,177.6
86,36.8362,5.5,228.21,8,3,14,58.4,134.5,91.5
86,36.8362,78.62,228.12,4,3,8,61.9,145.4,94.1
87,36.8695,87.5,86.5,4,2,8,173.0,116.0,250.0
87,36.8695,103.5,86.5,4,2,8,173.8,116.8,250.8
87,36.8695,183.5,86.5,4,2,8,172.0,115.5,246.0
87,36.8695,210.5,86.5,38,2,76,172.1,115.2,249.3
87,36.8695,273.5,86.5,4,2,8,171.2,114.2,254.1
87,36.8695,280.5,86.5,6,2,12,164.0,116.3,252.0
87,36.8695,288.5,86.5,6,2,12,171.8,114.1,250.8
87,36.8695,266.45,131.43,14,8,80,140.1,93.4,124.7
87,36.8695,257.12,133.38,3,4,8,134.6,89.1,172.5
87,36.8695,277.0,133.71,3,4,7,209.4,154.1,252.7
87,36.8695,259.77,138.68,8,6,44,172.2,116.5,245.2
87,36.8695,244.5,162.81,10,6,52,170.1,115.8,248.7
87,36.8695,167.22,167.61,21,8,104,148.5,107.9,148.6
87,36.8695,155.78,169.44,4,4,9,147.2,92.7,189.1
87,36.8695,160.14,172.71,3,3,7,173.1,120.4,245.3
87,36.8695,292.92,185.26,12,4,38,175.2,114.5,249.3
87,36.8695,306.61,190.97,32,11,204,169.8,215.6,243.4
87,36.8695,282.53,192.47,10,2,19,133.9,139.8,244.0
87,36.8695,278.5,197.5,2,4,8,124.9,139.4,238.9
87,36.8695,77.5,198.5,4,2,8,173.5,116.0,246.5
87,36.8695,300.27,202.55,6,2,11,132.5,131.3,217.1
87,36.8695,313.5,202.5,12,2,24,98.8,136.1,219.0
87,36.8695,297.77,206.56,35,2,61,145.3,146.4,210.3
87,36.8695,278.0,208.5,3,2,6,164.7,146.3,207.3
87,36.8695,200.29,225.75,19,8,76,119.0,157.5,184.1
87,36.8695,101.59,227.06,6,6,17,54.9,138.0,94.3
87,36.8695,59.17,227.57,12,5,40,47.0,133.7,66.5
87,36.8695,73.26,227.37,7,5,19,60.0,142.9,107.4
87,36.8695,135.29,227.06,6,5,17,76.2,141.2,133.5
87,36.8695,178.93,227.0,13,5,28,68.4,131.8,132.6
87,36.8695,83.07,227.36,6,4,14,30.4,130.3,71.2
87,36.8695,91.57,227.71,2,4,7,41.7,128.6,89.1
87,36.8695,112.62,227.92,10,4,26,43.9,138.5,73.4
87,36.8695,188.62,227.12,5,3,8,49.0,130.0,107.5
87,36.8695,193.5,227.5,2,4,6,59.7,129.2,140.3
88,36.9029,87.5,86.5,4,2,8,173.0,116.0,250.0
88,36.9029,103.5,86.5,4,2,8,173.8,116.8,250.8
88,36.9029,183.5,86.5,4,2,8,172.0,115.5,246.0
88,36.9029,210.5,86.5,38,2,76,172.1,115.2,249.3
88,36.9029,273.5,86.5,4,2,8,171.2,114.2,254.1
88,36.9029,280.5,86.5,6,2,12,164.0,116.3,252.0
88,36.9029,288.5,86.5,6,2,12,171.8,114.1,250.8
88,36.9029,255.29,126.57,4,2,7,169.1,117.0,245.0
88,36.9029,267.83,129.59,19,8,88,144.2,97.5,137.0
88,36.9029,257.12,131.38,3,4,8,135.0,88.5,176.4
88,36.9029,260.5,136.5,6,6,36,172.1,116.6,245.3
88,36.9029,244.5,162.81,10,6,52,170.1,115.8,248.7
88,36.9029,167.08,165.5,21,8,102,147.1,105.8,146.8
88,36.9029,155.78,167.44,4,4,9,147.2,92.7,189.1
88,36.9029,160.14,170.71,3,3,7,173.3,120.6,245.4
88,36.9029,288.5,184.5,6,2,12,171.7,115.0,250.0
88,36.9029,77.5,196.5,4,2,8,173.5,116.0,246.5
88,36.9029,311.47,202.47,12,9,47,116.1,140.1,227.8
88,36.9029,283.5,200.5,8,2,16,131.0,141.8,234.2
88,36.9029,293.5,202.5,4,2,8,132.9,131.4,217.9
88,36.9029,301.5,202.5,4,2,8,107.9,136.4,221.4
88,36.9029,3.81,223.27,10,12,64,140.6,158.7,196.1
88,36.9029,94.3,227.1,7,6,20,57.4,140.9,100.2
88,36.9029,261.3,226.74,24,6,90,87.0,139.0,142.2
88,36.9029,52.17,227.57,12,5,40,47.6,133.2,67.8
88,36.9029,67.86,226.29,3,3,7,46.1,139.9,119.9
88,36.9029,171.93,227.0,13,5,28,68.2,131.8,133.0
88,36.9029,64.44,227.89,4,4,9,67.2,145.0,101.4
88,36.9029,74.94,227.61,9,4,18,42.2,135.0,78.6
88,36.9029,84.5,227.5,2,4,8,48.8,133.8,97.8
88,36.9029,106.21,227.89,10,4,28,46.3,140.3,75.6
88,36.9029,181.62,227.12,5,3,8,50.2,130.1,109.1
88,36.9029,186.5,227.5,2,4,6,61.0,129.0,140.0
89,36.9363,87.5,86.5,4,2,8,173.0,116.0,250.0
89,36.9363,103.5,86.5,4,2,8,173.8,116.8,250.8
89,36.9363,183.5,86.5,4,2,8,172.0,115.5,246.0
89,36.9363,210.5,86.5,38,2,76,172.1,115.2,249.3
89,36.9363,273.5,86.5,4,2,8,171.2,114.2,254.1
89,36.9363,280.5,86.5,6,2,12,164.0,116.3,252.0
89,36.9363,288.5,86.5,6,2,12,171.8,114.1,250.8
89,36.9363,267.8,127.55,19,8,92,147.2,100.2,142.4
89,36.9363,260.28,134.45,6,6,29,172.7,116.3,245.2
89,36.9363,167.14,163.43,19,9,102,146.3,105.1,146.8
89,36.9363,244.5,162.81,10,6,52,170.1,115.8,248.7
89,36.9363,155.7,165.2,4,4,10,152.6,97.9,197.8
89,36.9363,160.14,168.71,3,3,7,173.3,120.6,245.4
89,36.9363,308.96,186.08,6,6,26,160.6,119.3,251.2
89,36.9363,291.87,190.98,33,11,201,169.5,215.0,244.0
89,36.9363,65.57,202.14,23,16,141,138.0,120.2,162.5
89,36.9363,77.5,194.5,4,2,8,174.0,116.5,247.0
89,36.9363,309.57,196.5,4,6,14,116.4,140.5,240.6
89,36.9363,75.6,202.1,4,4,10,178.1,151.4,219.5
89,36.9363,298.5,202.5,10,2,20,96.2,135.7,218.1
89,36.9363,308.5,205.0,6,1,6,158.3,147.0,227.3
89,36.9363,4.9,207.2,12,3,20,150.8,147.1,207.3
89,36.9363,34.84,207.07,43,3,68,152.1,148.0,208.1
89,36.9363,293.6,206.56,15,2,25,139.6,147.4,212.2
89,36.9363,278.0,208.5,3,2,6,164.7,146.3,207.3
89,36.9363,165.5,224.0,6,1,6,161.2,214.8,223.2
89,36.9363,45.03,227.49,11,5,37,48.6,131.9,70.2
89,36.9363,60.86,226.29,3,3,7,46.1,140.3,119.0
89,36.9363,57.3,227.9,4,4,10,65.4,144.9,99.5
89,36.9363,68.36,227.71,6,4,14,52.6,143.9,102.0
89,36.9363,87.15,227.77,5,4,13,50.6,136.5,85.4
89,36.9363,98.67,227.85,10,4,27,51.9,141.8,83.6
89,36.9363,172.4,227.24,8,4,25,73.0,133.4,131.0
89,36.9363,179.5,227.5,2,4,6,55.8,123.5,137.5
89,36.9363,243.27,227.82,13,4,22,80.0,133.7,131.1
89,36.9363,286.45,228.18,6,4,11,66.5,127.0,141.5
89,36.9363,77.22,228.33,5,3,9,43.0,135.6,81.6
90,36.9696,87.5,86.5,4,2,8,173.0,116.0,250.0
90,36.9696,103.5,86.5,4,2,8,173.8,116.8,250.8
90,36.9696,183.5,86.5,4,2,8,172.0,115.5,246.0
90,36.9696,210.5,86.5,38,2,76,172.1,115.2,249.3
90,36.9696,273.5,86.5,4,2,8,171.2,114.2,254.1
90,36.9696,280.5,86.5,6,2,12,164.0,116.3,252.0
90,36.9696,288.5,86.5,6,2,12,171.8,114.1,250.8
90,36.9696,267.4,124.68,19,11,99,146.4,98.1,140.6
90,36.9696,257.14,126.0,3,3,7,133.9,84.1,176.9
90,36.9696,167.34,160.15,19,9,106,144.9,104.8,146.2
90,36.9696,244.5,162.81,10,6,52,170.1,115.8,248.7
90,36.9696,155.5,162.12,4,4,8,156.5,101.1,206.9
90,36.9696,299.86,193.55,4,14,29,120.8,136.4,244.0
90,36.9696,63.83,196.41,17,8,82,143.1,105.3,152.9
90,36.9696,289.55,202.24,16,4,33,116.6,134.0,225.0
90,36.9696,316.08,204.38,8,2,13,135.2,143.9,221.8
90,36.9696,20.22,207.46,41,4,78,151.2,148.0,205.9
90,36.9696,0.5,208.0,2,3,6,151.0,149.7,204.3
90,36.9696,18.82,223.83,41,14,387,121.0,152.1,171.1
90,36.9696,161.71,226.75,12,5,24,64.3,135.1,128.1
90,36.9696,241.33,226.33,3,3,6,103.8,138.5,162.8
90,36.9696,51.0,226.5,3,2,6,46.7,138.7,120.7
90,36.9696,58.17,227.61,9,4,18,42.7,134.7,78.0
90,36.9696,77.14,227.79,5,4,14,53.7,138.8,86.6
90,36.9696,88.67,227.85,10,4,27,51.5,141.6,83.1
90,36.9696,152.78,228.0,4,4,9,62.0,132.3,123.0
90,36.9696,47.25,228.12,4,3,8,60.4,144.1,99.5
90,36.9696,67.5,228.0,2,3,6,43.2,130.3,90.7
